date,bitcoin_total_volumes,ethereum_total_volumes,tether_total_volumes,ripple_total_volumes,solana_total_volumes,terra-luna_total_volumes,cardano_total_volumes,avalanche-2_total_volumes,stellar_total_volumes,monero_total_volumes
2021-04-11,61788197398.73793,32243242817.777157,112616270854.3845,23515619924.123764,,,2638775983.397099,,3438052569.314198,813845819.9066261
2021-04-12,46792500386.96501,25369863410.044476,123526024653.76822,19326679264.724567,,,3796665567.7416997,,5340083345.522782,908593539.0694966
2021-04-13,55994558888.5224,29096213677.73583,152420222312.98672,12789605612.875385,,,5005257550.24815,,2472905335.11925,762907266.9619881
2021-04-14,71993120011.18321,35760747636.05728,178587906699.99283,28235221430.529316,,,5693372727.996346,,3829776981.815618,653722496.8203402
2021-04-15,80157135507.58896,43351853140.30176,144410423285.8531,24111604957.816223,,,8920292802.393194,,3356292796.2496414,726120526.9588023
2021-04-16,60495376851.28074,37106765660.11614,232561167693.11935,14139350013.954796,,,5151594795.370427,,1710974186.281765,811410607.3819731
2021-04-17,86260673269.76614,43982805217.511246,181717000572.79446,18725728482.663166,,,5343342941.514916,,2095635703.7790818,959543389.8719177
2021-04-18,63808212132.53643,35627176091.57985,231570650959.96423,13404046754.476355,,,3533425467.4880667,,1561668884.1219337,1160211720.4206214
2021-04-19,102065957642.22952,61890227351.97623,174848555244.3828,20913023483.11293,,,6558115732.141546,,2439209558.692721,1154619855.0090277
2021-04-20,66156275209.79711,40335730705.29044,175713889295.87888,15852407594.252705,,,5343870506.968918,,1703034491.0459318,1888498664.6773612
2021-04-21,68166802215.759544,44737302423.76558,128776912190.93001,14743108801.897842,,,4665784591.156305,,1635151550.6416037,1477500271.0859885
2021-04-22,56115370322.140594,43726884251.94589,165685803341.1639,11764093109.903234,,,4004683213.2318196,,1352026646.3276105,942696394.4709129
2021-04-23,77897442831.71704,63343308067.3157,196113945001.94534,16529859712.996859,,,4514691271.886562,,1515333506.15157,1116260276.056229
2021-04-24,91138220375.4599,69126869461.51704,108407102375.35927,18020573494.848232,,,6942995842.019251,,2424638300.323239,876916225.7113369
2021-04-25,49296256745.65119,35640594314.43296,98075318188.94676,8029835982.134522,,,3606271585.3864164,,1285121401.3120148,752533796.104713
2021-04-26,46233432154.225266,36744402576.60037,124925410140.9797,7637052936.820933,,,2419295811.1461678,,1113786156.0073688,777134458.7334826
2021-04-27,60226926859.91649,42791797037.03227,106829921912.76149,14255681129.15288,,,3178691426.014838,,1463038139.35905,638153247.8574411
2021-04-28,48468560013.13787,37611597877.629944,119721365677.91833,12515733554.089434,,,2912984035.0225954,,1449720276.5777736,957201078.2708733
2021-04-29,48072930663.01449,42878743228.1645,107508264231.07689,8368326797.080264,,,3050358135.8497744,,1087856273.5393384,626539916.3838899
2021-04-30,46958036373.360306,38536865198.32878,110625638109.90012,7019315268.6032095,,,3877408673.9024854,,851945420.7541546,609678420.9575101
2021-05-01,53879045974.4321,35477884578.62226,106206655273.63322,12717580116.434683,,,2888334738.613848,,1505454105.1503305,605573132.9710727
2021-05-02,43967070045.82312,36721647718.00421,102052657221.7923,7745297309.433079,,,2277071478.8724656,,969725681.9144337,459645160.59670264
2021-05-03,39072664393.929405,35727432415.51426,129964701804.95116,6894666499.901233,,,2419782286.297781,,1305043614.540511,541584791.8409802
2021-05-04,54132470274.07509,64192650586.42862,198861996899.27676,7510975851.47531,,,2913495465.733681,,1294340930.22554,580709801.0145651
2021-05-05,71296763919.13268,78437235045.70189,203681934555.9325,12073843733.087873,,,4021089366.483399,,1451046054.2104013,548668916.3474824
2021-05-06,72158368257.54709,63552342594.19045,213475746556.7577,12685436992.408918,,,5144102153.54389,,2561180112.173113,706673617.926587
2021-05-07,87510802710.77629,50430169752.9615,196217441068.6106,14861639652.663086,,,10492098698.61079,,4439932379.454363,1683496565.2638183
2021-05-08,68154805947.0942,44980768421.369,176309942596.3211,9802310917.899206,,,7524037592.658627,,2994436248.0361013,851853899.6418989
2021-05-09,66812167538.22713,60174921874.24125,202213537393.18616,5932468398.375749,,,4553766443.703337,,1523175656.3193023,643645826.702844
2021-05-10,67906284080.6139,61625657297.19764,205115226774.04752,7593788112.904957,,,8212379684.490413,,1891978622.4088643,680643723.5614518
2021-05-11,76672978747.69038,80827215917.6633,192572889995.3891,10555573612.617239,,,6748208558.615174,,6066514606.083645,657544234.6169703
2021-05-12,67726708140.565094,67869198116.36811,192262976227.23734,7959636910.105108,,,6105158952.820243,,4215842030.5338435,646806230.6229663
2021-05-13,75523928654.34041,78772032254.80873,258102843038.13275,10241877058.688364,,,6057046769.923359,,2684565004.8035064,632184471.113714
2021-05-14,104203551167.93765,97383442023.26581,175624828057.72272,11980394044.470087,,,14773012317.768757,,3382709220.305709,431048268.8417805
2021-05-15,56820196964.51265,63587729060.25979,182413976652.30734,7123946291.142219,,,7649125188.422863,,2738858359.9192863,667311014.5725057
2021-05-16,62896879696.14898,58150860876.149025,177763991262.36295,12551722233.328247,,,14459264755.745365,,3715824136.923959,525671243.7909599
2021-05-17,70636455913.96016,67531308123.83328,192659135466.05188,11955232328.358067,,,12715835565.618893,,4598328155.772257,495974494.20757306
2021-05-18,84054878923.85199,75100584775.8453,163210282173.65356,11777377469.772886,,,11269771320.783789,,3131423013.731487,387734128.1168576
2021-05-19,65037066859.11668,59160464538.280525,295373009693.4905,13934083456.641142,,,7411999746.111534,,2444767977.648235,586520701.4167323
2021-05-20,141151477374.61298,117905041184.06494,226146590456.9112,18312047629.492798,,,15193692115.73034,,3684005563.577686,596697542.4711092
2021-05-21,95001812130.50996,92538167827.51727,186050117657.16104,12727830549.744081,,,11328190219.5534,,2424388410.6635256,978527177.9485074
2021-05-22,88706010988.29123,115000901891.803,140620569897.16092,10144542507.394915,,,8942198417.085451,,1850208795.2159755,535769464.0865756
2021-05-23,61178935273.653305,102524751568.4531,172754515770.48016,8164115632.892728,,,6665471245.216616,,1434559863.2493367,582902185.3474574
2021-05-24,84358034875.51308,77839858613.53922,167907872268.35626,9753740534.809917,,,8825869340.678139,,1938698204.1672652,404637725.0621135
2021-05-25,71163197727.3351,73496058830.83229,138658768451.83243,8171181757.629337,,,7596677080.276528,,2259085866.863056,375463131.1181317
2021-05-26,48724794157.985054,92468701273.98392,123158893927.66017,9073167435.01299,,,6199929363.120314,,1893237414.1990037,328048784.8868947
2021-05-27,47026386118.47242,53115222704.62064,108509110732.50256,7008804902.177836,,,7062731108.257343,,1696305212.7109735,279468179.81385076
2021-05-28,40836817155.71973,44070236220.034096,121041404164.54814,5711826339.642609,,,5001134793.944588,,1436739779.6384954,393424930.7669277
2021-05-29,49991590067.73797,49493519120.23643,111548784407.9107,6529477329.02328,,,6010450897.064002,,1643355768.2219853,514334539.6222165
2021-05-30,43184025044.772804,47141249182.27268,95498961356.99562,5609808156.140347,,,4862190052.972614,,1353990885.9374425,272922495.69972503
2021-05-31,30650274657.695255,37392021393.940125,106333238880.51338,4570869242.912308,,,5832058168.471965,,929746579.8177903,253420632.75337252
2021-06-01,37950798680.48171,44445830387.932175,105832691437.93044,6691379571.899238,,,5422971273.521189,,1046830703.3103161,261982710.31002194
2021-06-02,33536905027.710236,39898648753.4186,97323504109.90369,6148630529.12447,,,4995661237.237114,,1846989589.2572882,292404483.50722563
2021-06-03,31240691604.199257,39148856525.29615,86892392429.19434,3994210155.4317665,,,4311239392.211899,,1109899162.0601113,349288631.19040346
2021-06-04,33396718844.557133,38104663185.40115,100628382567.53708,4088714903.3976574,,,4342198250.214024,,884301206.3676523,315155700.2199969
2021-06-05,39345490149.31464,39996583175.266685,81173603488.5821,4190246447.9744473,,,5266527710.251919,,933614042.3410221,295117249.0493234
2021-06-06,34068172835.766655,34731979704.601685,60531968484.720894,3708513148.3181024,,,3816423285.674355,,897968912.6255369,233022203.5804003
2021-06-07,27689283070.836933,29050162248.93885,76174863843.74341,2623774416.9185123,,,2437926136.960906,,649074382.320411,237769565.28616223
2021-06-08,33345528753.340153,37385872210.25046,106418841188.68985,3741492369.396079,,,3066840697.304516,,645239201.7119347,308008079.14989346
2021-06-09,46727462986.366455,48344195673.521126,100067211690.50099,5068666284.185733,,,5159314256.682839,,993542503.7144381,333501479.0928524
2021-06-10,54511387836.11497,43973432438.082634,79669972988.32661,4800163646.11722,,,4346881435.235965,,922082909.952647,275490540.5911934
2021-06-11,42952476854.83458,33075957436.760677,66514923299.29223,3598275137.988906,,,3410895121.6109767,,848547495.4304988,199377302.0372568
2021-06-12,36358044262.709755,26751786966.47868,69548566118.28033,2718211293.129297,,,3307214954.8985147,,766154258.6842405,178317889.29740253
2021-06-13,35710196743.32056,28235882061.70689,66539632553.562996,2834495585.978342,,,3828434533.0366774,,778746156.8606968,161752836.40144634
2021-06-14,38185633278.287155,29382118964.283043,72213893675.94827,2761114938.2172465,,,4079349030.4608793,,802296670.8491666,220279492.18194172
2021-06-15,45836408439.45157,28128172338.347244,65068923450.432205,3268149002.723709,,,3516582796.262262,,909490006.8983477,240130852.8273711
2021-06-16,36706248352.237144,26803957680.025055,63640379589.6704,2862140885.0995646,,,3023834612.6468573,,844886750.2770187,205387990.2235737
2021-06-17,36563438889.78541,26150320394.527775,59354282650.52788,3220071877.858448,,,2880220476.455556,,831859204.5626261,203551810.34451994
2021-06-18,36330237284.41833,25708624827.013702,61477956089.01556,2511575473.3286705,,,2431459358.440172,,701841860.3240807,273010636.8820373
2021-06-19,35162612172.75275,26204484920.993828,50151966978.125015,2429585732.7410707,,,2844133200.7520547,,518251189.3655986,253373825.4660372
2021-06-20,28858979691.78587,20456963374.959637,62168327232.81384,2038711275.862578,,,2406414533.2015376,,380178808.77817386,213983245.75763163
2021-06-21,35609127163.62243,26235850446.54907,89774922719.69771,3136090755.043623,,,3106578340.143883,,477135807.2963794,289182399.93636537
2021-06-22,51873870276.52254,39499960407.7835,103160369172.5121,4957263283.188504,,,4894085554.788768,,646104106.2015264,325956271.2151209
2021-06-23,57443014757.92467,38755019936.85197,76191360476.31712,6329008646.890634,,,6862558968.591642,,917687080.0192633,228936664.74228144
2021-06-24,39798236962.44067,28098744044.509525,62113762370.97839,5631237222.316207,,,5017951872.054881,,648535893.207601,219958576.85615426
2021-06-25,31862051544.349895,22447489241.67468,69467202230.61816,3071983450.0651217,,,4220112004.009327,,524640976.6148287,247703598.60474375
2021-06-26,38635245431.3565,25981381067.41728,65951955503.54666,3395191639.1059484,,,5197249259.983488,,439126717.239631,198036158.17590398
2021-06-27,36873109419.90242,24249510320.705112,58288975533.36339,2672873984.7428856,,,4299368464.203454,,450204961.3386155,147486176.79028866
2021-06-28,34335452117.32629,24316408028.131123,63879176758.65697,2318742760.031586,,,3290563251.0021324,,444016176.7541394,186006812.53514403
2021-06-29,32453802891.01519,30629329805.72042,69037137059.70958,2838366693.7156167,,,3158547739.8562355,,429817998.2775184,226380334.770036
2021-06-30,35121257875.54662,27149143846.958942,66616719526.74056,4215461674.407378,,,3523964121.8587456,,570422691.5102419,195716056.46712786
2021-07-01,31024153846.878517,29046221905.503418,60034178044.13743,3241276897.32878,,,3404132646.2704053,,450077469.9711183,191951905.51607352
2021-07-02,29129630236.14075,25874247678.48856,50482915323.62427,2684814772.462972,,,3076399891.306128,,374467383.63842076,155717319.28567672
2021-07-03,25084046353.169456,22869223901.008,45167551909.58669,2075137068.984085,,,3183425155.5044465,,350604086.89661646,142457180.07733598
2021-07-04,22986053604.70427,19954299562.699074,44490230128.09474,1807223370.9838073,,,2665125395.726841,,337324946.77790785,172911057.8720109
2021-07-05,22727930417.748825,21119209512.99698,51934542315.192894,1664617403.3035553,,,2209143952.0122385,,335737491.4263842,171949219.17770293
2021-07-06,25894820184.74507,22592756940.415127,53122112243.686485,1948795190.1724856,,,2786935974.3858023,,364733770.4727863,161671691.44980812
2021-07-07,26106856611.92326,24748897613.709663,48556916261.13137,1937393189.3106942,,,2379438477.4871144,,359741294.1858416,185730396.11207533
2021-07-08,23692220470.135063,23352988376.91004,55354437105.01642,1618780258.2645764,,,1573433402.0584161,,338784693.51802534,172658365.69462222
2021-07-09,29065577052.29722,24133566100.864506,50142997081.30558,2049499074.2725823,,,1527044342.9127152,,399406786.6147285,158028458.611526
2021-07-10,24282108111.21572,22262234450.01033,39308222825.926094,2350318273.957575,,,1433266560.020062,,411005663.3901321,151503007.62792408
2021-07-11,20558304483.59407,18091111748.440804,32369587800.25921,1673959405.818035,,,1016273066.9652808,,295995920.80762744,160426757.42005143
2021-07-12,17798828844.27227,14249909363.131065,39341151131.63773,1337323439.0925708,,,799297957.4044218,,258417833.99087664,155707511.7635159
2021-07-13,21683885320.611263,16403901753.797194,39181144290.74718,1674043993.3039484,,,1206400014.5153422,,290775171.7994894,145224312.88267076
2021-07-14,19932531699.624603,18210922217.703205,44457108723.07624,1552901484.8336897,,,1116285682.0924675,,311855590.34177715,141493867.84242624
2021-07-15,21779069066.445965,20007437042.5854,42942514427.41806,1930227964.4947252,,,1276828135.4011996,,419422998.70952904,167158779.14607638
2021-07-16,21557729227.284348,17978198759.76909,40996300778.208984,1583678938.3983681,,,1134344778.1970782,,362772566.141388,138310904.02046236
2021-07-17,22671859962.66356,17448403933.724445,35876567285.147484,1488773939.655788,,,1143827311.449092,,668384553.0299282,130051630.86484595
2021-07-18,17715455994.789402,14920352990.216908,34327353001.949257,1604653849.4093466,,,1020948117.1263099,,412937171.1247709,126812449.35669073
2021-07-19,17742105807.895496,15355055465.803198,38292564096.33782,1167325757.066883,,,886906470.4748535,,308616112.3023007,151837624.09472695
2021-07-20,20095540828.295692,15768554506.425838,42969296506.60589,1389516652.8589418,,,985379234.7648929,,286787894.67800707,176035233.31566134
2021-07-21,23000299061.896305,20634025154.91444,55470910634.56419,1679476183.743073,,,1744496673.5947607,,397799245.7504505,185235433.08394098
2021-07-22,29070652059.995018,25849497421.028152,43428813456.05195,2019404552.77175,,,2012660704.7002153,,413109694.34290934,145076893.41660333
2021-07-23,19741588059.45234,21655718476.41885,46110441880.94885,2245674032.11694,,,1355558235.861202,,1005347338.594841,122122821.08922721
2021-07-24,22937379734.633812,20760571836.05241,51078732780.1112,1813927386.3669374,,,1049399514.7124714,,852840957.347513,143012804.85233563
2021-07-25,22120323672.367214,19333415460.111233,43060798847.184654,1614041890.5268197,,,1102999157.4883552,,465088049.253189,152377984.94877982
2021-07-26,20929083220.53677,16557827418.503304,87720501569.91525,1383796680.001531,,,1200884822.9872687,,344408921.4091672,271581402.74606794
2021-07-27,53550491997.72306,35197538271.146904,65488125867.646065,3564334796.5071845,,,2865774184.2776933,,708964008.2698355,227166802.4612725
2021-07-28,36401287454.43055,28862032737.553215,62045341329.615135,3032121794.804283,,,2043574309.9894898,,466702906.2627814,220693660.49451822
2021-07-29,41369107422.717026,23171592869.594303,44227225786.782166,6697161375.931053,,,1679739540.3314433,,697823424.9755436,201954802.87786782
2021-07-30,28717414113.01727,18266719970.961597,55481278441.35013,4216397874.8733854,,,1308983957.4621348,,450481948.308376,216150731.11801052
2021-07-31,35530501782.520935,24040211451.365524,49381844742.16617,4070677889.3198047,,,1393986955.7027898,,557341283.0626432,223609647.86681086
2021-08-01,28437941447.49927,21579519281.279892,50790427042.61297,3136242263.0041757,,,1223097832.1379223,,553469645.8590521,203759326.2661205
2021-08-02,28555173661.663795,25689002090.279446,51360534464.77406,3243277119.218785,,,1556302739.1175277,,632087385.9994524,198738260.26765817
2021-08-03,28057528866.262108,26664958251.58228,50117322090.727234,3341261818.620836,,,1259725180.6787422,,565507487.3960407,184694768.36325726
2021-08-04,28422901237.16951,26304380467.43418,49828010654.856514,2831324444.739079,,,1858096819.7493737,,466373922.32019836,223034017.6551172
2021-08-05,27751046040.329308,29356647318.25012,64426994853.92411,2915778567.791885,,,1727438117.272854,,452766967.5327046,267999462.54280132
2021-08-06,38527930905.31518,37970347683.56547,64400922323.84754,2696635219.191347,,,1691781854.8937175,,545618598.6646029,280233601.49445826
2021-08-07,40840608016.843094,30876444992.275696,76343156252.16708,2823587160.453554,,,1588927106.3306084,,491400622.4120225,255261518.99948707
2021-08-08,42725276705.46515,38870720439.186905,71557817161.97499,4488674219.078024,,,2480585765.830668,,839496242.8742121,245168998.39127663
2021-08-09,39633218478.615295,34209269717.32262,74432571540.15111,4467786533.002503,,,2265330765.160094,,560777400.4091322,249495971.9081647
2021-08-10,42726733997.85781,38510599666.551865,65194978746.79913,4313429775.211553,,,2142412777.080793,,591978824.419731,249685042.65415713
2021-08-11,35669862361.54627,30456934757.02111,74371494540.5047,4471863525.357776,,,3676259235.83301,,662891352.8281636,251907490.47918066
2021-08-12,35679832771.371475,28540625893.874588,72065705126.52036,8624878007.739822,,,5769853245.385376,,1135414521.3777504,248969625.53773504
2021-08-13,35838614930.04035,28111908833.730755,60466877018.797905,7982967680.979009,,,5153417333.576463,,1030317328.0096159,248654189.04405406
2021-08-14,34320865037.164627,25989682658.6423,62758717544.31349,6770637886.2024555,,,7460225847.358434,,1007784996.3721374,210925334.16809702
2021-08-15,33294851810.64847,21723717067.76398,63903879901.43939,12155352324.285776,,,7578458477.11021,,1349969085.5017185,214728738.0275228
2021-08-16,32863850458.005253,24412292890.901497,69259980945.51074,10902516170.194801,,,5241111651.168726,,1192628583.6095,247105320.63500777
2021-08-17,34221605780.00136,25922917846.046463,72440876143.01497,8267311800.322677,,,3685779291.0572414,,1008982886.3645748,222809799.66313523
2021-08-18,34488116651.18446,28303010380.704197,64659327807.57163,7615205365.500671,,,3125753687.8186803,,795318345.0293845,223007710.1916849
2021-08-19,34668999387.83819,23192419118.647858,64949224291.4205,8061965404.006682,,,4160522472.269788,,674162126.329418,186607210.37824818
2021-08-20,38434805722.952705,20590444717.44903,60897603903.82812,5252378789.9310875,,,2928122400.314106,,679456394.9409165,249825942.71149856
2021-08-21,36497089236.87114,22079051284.799744,64032558324.40543,6979164637.937753,,,7300638937.255913,,756612586.5875726,240116316.80627927
2021-08-22,42147725293.165855,19339185909.36738,48676818757.0202,5229699024.887526,,,3831313599.677044,,467238024.3237255,277074105.00049144
2021-08-23,27110183703.24463,17023426890.400778,63450185050.95625,4757633980.348473,,,5514366048.470247,,562363771.4742309,361846149.0213049
2021-08-24,35800255386.41374,22119621924.56181,66526344855.71648,6713418548.767188,,,8491098515.540793,,753832176.5546931,341258962.148061
2021-08-25,38387146174.87064,23531754575.679913,63803332498.8003,6389709602.506549,,,7960262411.9015045,,587422442.4432486,327373585.94513893
2021-08-26,33517327123.555378,20438475652.044525,61483045476.30232,4651023694.044695,,,5484918093.248777,,618854449.6441485,275163715.09113103
2021-08-27,33774857002.92822,18755498273.80065,62528481402.73714,4741112858.195668,,,5553986642.220013,,567461165.5453885,271857469.1851066
2021-08-28,34607868773.39842,18470749435.075993,49534809914.26845,4927038356.466052,,,7089768799.543161,,593802030.3596705,198297104.69897744
2021-08-29,28491785397.365837,13957284069.585827,48188982102.5378,3356486936.2898917,,,4107700418.714032,,441167103.5216079,239567116.41334277
2021-08-30,26244843557.507874,14110206249.483368,55804608063.10585,3051611593.028822,,,4342317757.387974,,412840639.8540916,254363243.55403933
2021-08-31,32326073271.91957,21741061738.593838,69335489587.16653,3388125204.9344516,,,4154229341.1490808,,476806020.03309685,223133790.7965904
2021-09-01,34868965959.24512,32201644522.644287,72109548048.23456,5799191345.955378,,,3914011834.09911,,725976245.9148297,259007176.92393032
2021-09-02,39060601275.21267,34465100677.998825,70543006790.26837,4776288908.80461,,,3819285059.088192,,691647115.4243602,247618374.15562776
2021-09-03,39362789535.46043,28115776510.367878,78221092961.3902,5088919871.219462,,,6329404683.246481,,762284019.4336809,252049047.11133125
2021-09-04,42934455726.28852,30463347266.426533,68373910232.73963,5627962921.351644,,,4310135202.257632,,756365567.5041708,214814974.98671758
2021-09-05,36985805206.72937,24002848309.4245,68724863272.78864,3879457061.050158,,,3678225416.8973165,,720231599.217608,267170479.9409447
2021-09-06,31765191430.17128,19760598542.300426,76606648660.5461,3722441377.0724664,,,3222834374.3589673,,843301191.680857,307842509.46818155
2021-09-07,37532574716.902405,20190616165.855145,132982284043.22202,7118678175.874282,,,3596945427.9564633,,1655290012.0955777,474087858.6332252
2021-09-08,64010507329.271904,42541561062.44531,106096351917.73431,8624946310.927073,,,9579264086.057158,,2046531747.379127,369592484.85399514
2021-09-09,48151104381.084854,34175479497.51584,87350426696.89276,7312860365.762958,,,7155681412.912866,,1282062299.7166827,281439876.4952567
2021-09-10,38581092903.84418,25796050344.025276,78831937625.01959,4560820267.419777,,,5008904927.509817,,829154113.2652204,223324362.80453414
2021-09-11,38051987740.157684,24111446202.204918,68482616889.803505,5795054546.938835,,,5063772408.97633,,996236619.5724409,159884423.52248427
2021-09-12,34160277726.441067,19742335705.039883,63775009073.137344,3715232220.3536344,,,7277175317.8014,,555655952.3124968,188104119.77060297
2021-09-13,27585855039.22065,18149841767.144417,84213619418.71512,3465975902.9797125,,,7402829012.0839815,,519357809.05994564,369288374.59877217
2021-09-14,40683028027.85497,25897933725.98018,67613192900.958084,4231526906.016336,,,5428095004.007039,,644651773.5855438,321868864.17950386
2021-09-15,38645575965.52751,21080767347.82575,60094137365.78269,3535592613.053136,,,3461669464.2839537,,456759615.8512759,239682110.09361246
2021-09-16,30037816650.128475,18985547836.191357,65963229617.780426,3333096499.5505505,,,3923375598.2928805,,495005752.4309482,228299698.61740568
2021-09-17,31578783374.768665,22391476966.877094,57809831016.77041,3353442627.8817763,,,2880421283.977806,,587322869.2758847,187662926.02129194
2021-09-18,27731209179.052345,19039612529.444134,53536342230.729904,3302953461.8778715,,,2101364343.8316824,,554343519.492013,183516917.56687954
2021-09-19,27630476157.8273,16278153590.132133,52644305155.28111,2826213578.2064643,,,1786853952.6164067,,399599791.48598117,195091992.52335998
2021-09-20,26163167368.59442,14500103698.494116,91314255997.48254,2689597572.7479634,,,1890751815.809318,,360911494.94044155,339691376.7190408
2021-09-21,41220025453.5186,28477674119.56528,85808893180.66243,5679575996.083541,,,5304108501.538435,,790688249.6824224,252549327.6936207
2021-09-22,45940419565.082825,32062935710.168865,73738822420.25029,4843258119.06593,,,5359857791.287305,,619427882.1997726,243725011.88035086
2021-09-23,36624234960.05299,27084409011.05875,63721474412.4363,5342990578.20909,,,4336704841.5801935,,552111502.9883546,206708042.86875048
2021-09-24,33594750549.99859,19536554032.084408,85090629607.86754,4349288006.629749,,,2859554202.027366,,488280807.1444689,260436328.86865836
2021-09-25,42973070342.650276,28504692815.75815,63422704209.43763,5002962524.012147,,,5125188372.207657,,557488209.4569967,208401429.239354
2021-09-26,30898116660.05655,22533679023.57236,71047794718.79817,3397129864.947502,,,5042846268.65962,,371264624.9130067,253508451.17126504
2021-09-27,30462815705.283737,24916718280.69273,64944551950.36729,3744659769.9889674,,,3307540082.587565,,409150727.96209043,229020575.1795864
2021-09-28,30483144439.45263,20890327693.72457,59357602146.228874,3535317785.246621,,,2386436991.206201,,337276962.2647511,234605846.47869763
2021-09-29,29691944223.292786,18975426962.499523,58421886323.27575,3255751838.192269,,,2544152362.198193,,350227504.6257617,199036064.84447783
2021-09-30,30068690311.96594,17522543131.581055,59373450628.82089,4115648364.824045,,,2297621518.5790677,,435966341.0159528,237997717.04382867
2021-10-01,30859918334.565014,19400423828.622337,76546216711.57822,3810704690.68687,,,2092736072.8648612,,372666600.14889884,283486899.9404945
2021-10-02,42089383189.81192,24368105704.246353,63059657751.09597,5450641793.35395,,,2511823046.243126,,576841153.3241967,201453728.6624184
2021-10-03,29742127387.956066,21335051735.331825,56279115641.37639,4306337139.6944275,,,2194904017.547218,,619877970.075905,214445795.38301596
2021-10-04,26034594561.963406,18130363405.685154,68459935985.74564,3984603570.9359837,,,1560814022.0556097,,572202521.5577892,229188146.7880744
2021-10-05,32691763060.319107,19898468513.475533,71994085696.69577,4055935516.5868344,,,1630672169.7123742,,552857274.9469894,263445547.15479732
2021-10-06,35480330025.02791,19024921944.49268,90730364994.83272,4618206775.554543,,,1499391673.9169114,,473599827.9862054,316915165.67750245
2021-10-07,48462388015.80152,24709364134.235626,84443307840.81209,4763213321.928321,,,2144512119.753268,,1050851734.4634366,266501512.24394414
2021-10-08,36549815857.28183,21186801824.571068,74432424236.9519,4109614452.9961433,,,2669936578.5982766,,1232709763.0041318,221870839.0509938
2021-10-09,33935485256.826164,18144469093.779636,64931192051.96627,3619180042.9510336,,,1521104723.9480116,,685101613.1779168,202822351.58521232
2021-10-10,31927344846.446766,13815631715.44782,65362047383.38599,5215457308.273685,,,1322555134.0419257,,813570086.7599723,162702225.93809268
2021-10-11,38579271671.06987,18106607784.26291,71922119605.72949,5873832688.556178,,,1430279071.7511737,,554398105.4188554,231752394.6370844
2021-10-12,41913482915.37917,20424407322.58066,66146145970.0371,5387182320.602415,,,1823096849.7820146,,711762790.5702566,243686450.7782956
2021-10-13,40021384610.698265,20207646949.24054,70010581413.61295,4900506651.734668,,,2149638841.6672845,,587692080.0425807,187766065.75217175
2021-10-14,41216945749.34656,18300885349.637314,62076369115.389595,4776071703.094285,,,1877291562.798567,,1141346693.4972405,179841412.0707252
2021-10-15,35994603913.188385,21679175672.91577,82702631102.2647,4426576203.664879,,,1599892626.2695947,,845721054.56435,269306881.1748228
