date,bitcoin_market_caps,ethereum_market_caps,tether_market_caps,ripple_market_caps,solana_market_caps,terra-luna_market_caps,cardano_market_caps,avalanche-2_market_caps,stellar_market_caps,monero_market_caps
2018-03-27,138684803358.9432,47991343456.18946,2293384708.42222,23480579329.188885,12892264.592707587,0.0,4350695257.030703,253933092.0884222,4239987857.311677,3129921655.775977
2018-03-28,132779843611.38556,44211929435.11478,2301938615.06658,22653423667.996643,11423393.474284139,0.0,4036200883.1694,256428206.26885608,4019901668.193368,3000451752.2844043
2018-03-29,134386559681.90625,43718505250.02615,2230861337.05168,22609716321.87636,11691026.180906912,0.0,4145808904.641328,246257015.67441282,4053231981.5687385,3157237486.5711203
2018-03-30,120777974799.76303,37953505528.35885,2271014184.120486,20053227516.112854,12435090.742149869,0.0,3791998051.5225577,262297801.62879267,3539876756.059414,2812835301.182984
2018-03-31,116900853303.24556,38946452754.23128,2288581712.71282,19923193221.81077,13138366.724263769,0.0,3804043139.5979557,266058376.66401336,3513710644.489797,2750880227.0792146
2018-04-01,118234055446.5432,39000868214.27854,2288718941.16166,20016003613.76977,14045120.422821058,0.0,4032488129.163164,254455780.6031638,3854703382.996526,2862251990.984401
2018-04-02,115896903503.05841,37365640069.82155,2294665507.27806,18985628428.22998,15112460.37027957,0.0,3931704554.2837653,238990435.58546686,3847599218.1922,2794613849.955819
2018-04-03,120044225923.52736,37935548084.04267,2286132184.901026,19538346760.797955,15255277.05816987,0.0,4057668691.5807943,238271409.6650733,4184079850.5936246,2828495719.5951867
2018-04-04,126568883854.60773,40989129292.88682,2288604584.12096,21903917109.175064,16696748.621766666,0.0,4481807929.111985,231269412.8173366,4388988715.190334,3022673130.4618983
2018-04-05,116084750821.3726,37503095784.24193,2287529627.93838,19652307288.414,20428062.235112287,0.0,4036647887.1739626,238046567.5781525,3798631704.129346,2715357418.067079
2018-04-06,116269847527.26425,37923466118.640205,2287140814.0,19483070475.346943,19972946.844421286,0.0,3893895204.5977845,228012504.52357033,3683793715.916056,2767976794.4578524
2018-04-07,112436767361.37248,36495759521.398056,2290342811.1396,18579087389.017345,24362181.926540546,0.0,3743531502.0211625,224768343.13283646,3591165701.7621884,2577082431.778265
2018-04-08,116789559212.79994,37838661360.00252,2288192898.77444,19076601973.914944,17274473.46197496,0.0,3840616285.4536366,224896698.18329275,3741364564.550128,2698181651.5170455
2018-04-09,118505840498.72884,39182417250.92415,2286260264.78661,19513042230.761047,20917439.75564856,0.0,4050324764.3598213,227699109.75690803,3809341435.9323897,2757008965.57616
2018-04-10,115017783885.65182,39367328706.210175,2281546467.568956,19251577570.442856,20602905.143447436,0.0,3972488225.928621,225312386.26819897,3663835428.523559,2659509854.9076614
2018-04-11,115885988821.25359,40749602575.92843,2284490017.796574,19272265721.731026,19624140.864785753,0.0,4056513587.1202087,224573485.11746854,3701520822.4659204,2638854153.849149
2018-04-12,117533696704.9788,42209337332.354004,2275915526.884888,21126078514.111347,18811046.939017244,0.0,4298990958.479379,234519739.58818713,3940681916.9327216,2678757138.8941135
2018-04-13,133015394395.9933,48265439663.55072,2286748258.46995,24460458697.010292,20859692.480081826,0.0,5518591199.44653,284123805.91887754,4464368392.522828,3031251514.0566993
2018-04-14,133189892501.28044,48313044128.328636,2277334809.096362,24844394315.498234,23288212.437627885,0.0,5157735882.084197,269752040.3911291,4540879078.129445,2999853928.6975465
2018-04-15,134086501771.11679,48928578121.79471,2284424248.0123234,24684459006.381996,23621340.96676559,0.0,5173658186.642023,271319283.79050165,4621734004.713832,3004393583.4982777
2018-04-16,140220533919.44476,51944970387.794846,2287806414.4277477,26598542370.99314,22240716.375305213,0.0,5731318573.020033,271901048.1882951,5376475720.861921,3171674796.260328
2018-04-17,136379313438.7644,50134949937.02363,2288676890.914675,25940146047.32822,27986367.374513853,0.0,6642638169.188739,329418903.36190766,5278552750.412945,3089292355.5297823
2018-04-18,133722872890.26543,49290625426.76034,2282926413.292516,25687043290.222622,35745817.7886529,0.0,6312273073.729124,357949587.62078243,5564265148.7249565,3110719656.8940434
2018-04-19,137539507140.1945,51170694522.39032,2286824348.679072,27595249506.83608,41165009.82828771,0.0,6754457074.459333,342991007.25585955,6535713754.873753,3630011790.1201167
2018-04-20,140616565985.04083,56030501148.69197,2288314708.8573847,30903144164.246254,41629008.982130036,0.0,7065410441.847096,428199152.87322515,6809234385.488843,3808132426.461494
2018-04-21,144401932888.96182,58403874540.99289,2286642166.0685253,36399268819.260284,40210662.87394944,0.0,7632379082.387709,567823926.2247876,7106606029.616277,4047465935.888276
2018-04-22,150858701627.6664,59405441433.091866,2287115548.841868,34123124890.348217,41117076.71814283,0.0,7555658704.320992,509290935.33906156,6956055478.049379,4099747408.8452277
2018-04-23,149017082314.25253,61094825885.43238,2293223001.07827,34007371918.23744,37711209.168728195,0.0,7368675869.351509,500944759.1810912,6810587309.145182,4328165311.309629
2018-04-24,150943914745.9957,63004894796.41469,2290287336.148911,34253896642.821957,37591996.350815535,0.0,7456638794.912968,596739723.2791654,6890393460.996053,4511801894.838425
2018-04-25,165155791737.985,69817174451.75433,2291471961.87575,36805185528.04731,42382004.442631856,0.0,8122583149.910371,652929584.2394081,7451177540.319837,4721133970.415703
2018-04-26,150020058558.80304,60788471582.80268,2419283454.765766,31132985577.805885,43879557.43250306,0.0,6995702373.248101,728195727.0258197,6277383285.487275,4106709142.1005497
2018-04-27,156779014055.27072,65093958669.996185,2418155033.319906,33336754811.735878,46368816.3139189,0.0,7610584481.910591,728299137.5004963,7179220678.860708,4275678708.144575
2018-04-28,152009053536.4553,63614677083.81106,2411376754.2521477,31851314720.44511,43050611.45569475,0.0,7500792228.995092,1006296045.020786,7247234029.113262,4015143815.5798707
2018-04-29,157282709009.46033,66660769651.39336,2414871788.356529,33705929006.036583,57169342.30736419,0.0,9225455979.403679,1014138879.3032017,7898329530.743795,4140445577.665318
2018-04-30,158592809944.5081,67420561666.31582,2417908906.80563,34082274121.782322,54969359.87215626,0.0,9412827551.489891,980149877.6898432,8448631900.863098,4080487702.745427
2018-05-01,156443377473.375,65710538602.21053,2414259472.9486885,32700504670.886955,65401183.62573061,0.0,8846201709.85237,909583574.0609673,7853096612.702768,3850396261.9869657
2018-05-02,153504488648.5945,65971279396.12401,2414697615.4085045,32783524443.022736,71020175.15382175,0.0,9238991409.668211,969325619.7497257,8110169060.718741,3816079479.3265305
2018-05-03,155192629946.18726,67108704081.6629,2314904075.7836905,33492051107.82479,87332088.95472732,0.0,9579131634.26301,884592513.6531386,8096670923.499527,3962452075.1775637
2018-05-04,162498830620.22913,77526578541.87308,2372622278.315319,34774570001.17967,91851887.99480896,0.0,9643567357.665165,983018614.0952849,8197137417.098905,3878489389.565296
2018-05-05,163935762593.6642,77194381804.21214,2261228727.8771443,35019267619.59135,105458413.8307931,0.0,9302169914.90149,990131369.1336093,7956247151.334134,3852746786.3148465
2018-05-06,166195961946.18,80104681672.56717,2249478541.3388233,35424661158.54711,108874815.26710747,0.0,9471500874.054344,958503970.5227853,7973376215.0333805,3838073702.088778
2018-05-07,163109111220.656,78019321356.67586,2180637157.6762486,34144853986.469322,101662334.18190424,0.0,9049361476.672163,942373983.2135644,7637481884.543202,3761055042.040865
2018-05-08,158435513589.56033,74353698902.32837,2154112977.8095737,32571994288.915825,94560197.39791581,0.0,8666987502.581638,938407541.5473027,7339925713.517619,3723765157.9631066
2018-05-09,155749835750.4752,73923190963.45912,2104885290.4021575,31822893626.554436,101093049.99744666,0.0,8343796407.84273,860905474.4245652,7100457240.678637,3559852186.578338
2018-05-10,157460887034.23203,73870430059.20319,2108873301.498853,31353823298.960938,95117475.85564578,0.0,8192805380.361582,926628225.3224598,6967026055.221824,3624906758.20093
2018-05-11,152728483795.6562,71279821648.68193,2105879046.8329196,29601931519.264442,103512572.72250581,0.0,7656151644.3963785,892930654.0864819,6483601276.396863,3465597500.092463
2018-05-12,143131877388.73486,67108755487.4065,2112850577.8745484,26891001875.61754,91194729.76245809,0.0,6774253494.478348,919686929.9696254,5824171457.608953,3172432017.1985493
2018-05-13,144426929746.49615,67905759626.548164,2220564971.047659,27347576324.89661,101186302.29256418,0.0,7031446020.6844845,1036012456.4582223,6698377803.698157,3240773571.341866
2018-05-14,147906738510.20526,72264507767.86824,2209044380.0149026,29230617199.165997,92576368.0854075,0.0,7404104812.280748,1011744189.3323869,6977865541.954353,3337239620.611751
2018-05-15,148142733211.5191,72371889345.97685,2209948700.880774,29067580156.686802,95149797.26079312,0.0,7102579510.744984,1045591515.0400656,6867558490.130281,3435233409.9597898
2018-05-16,144348790079.53476,69935482264.3191,2204161198.988544,27323877593.932518,104838610.42033501,0.0,6719529327.023004,1141560748.586234,6417880661.146885,3266498655.9845066
2018-05-17,142149224754.09787,69879914021.89139,2313604285.6077013,27965720879.31077,105025071.74355629,0.0,6636408141.7095995,1173420109.1206522,6199842444.459623,3199081465.0156217
2018-05-18,137271416445.43767,66230317444.47082,2310503939.435861,26141672927.09855,103504610.60526419,0.0,6313695018.965212,1360075063.9531133,5759967102.397261,3073303742.736664
2018-05-19,139787112156.34103,68292780311.34642,2503520439.069979,26630165438.390327,114219136.44905476,0.0,6281028100.204625,1386116087.1680558,5896388548.082032,3274913634.340455
2018-05-20,139424471286.71832,68270520548.85238,2510373975.8253307,26415247692.30975,110491240.21623018,0.0,6216828647.09907,1787279073.6552732,5830954909.88545,3154430478.8297887
2018-05-21,143916527618.282,70073661062.42535,2509751494.8547044,27348584975.920494,129651597.85797815,160926310.4377872,6596674053.501935,2330220490.5496354,6078468307.047077,3245621804.5200033
2018-05-22,142427831413.29367,68604235449.74915,2503254463.359462,26657850243.196507,128816760.88101023,160886335.80121115,6431501377.871701,2448785318.1365356,5840532207.316557,3174007151.4158955
2018-05-23,136550347058.65228,63856048464.81863,2500586102.9243646,25285705090.918083,144468272.8412078,155415229.32219732,5819388790.113605,4207984620.425286,5488327801.769709,2832336315.1170716
2018-05-24,128842835523.63457,57906139337.23845,2508799676.8027496,23560952083.1399,157231078.23530626,156765447.658061,5205091571.732241,3640061001.4292874,5154619428.8955765,2754127659.677495
2018-05-25,128977752305.11423,59572815257.15423,2510652937.432645,24753858376.025364,144080731.16918826,158287498.94313952,5395586518.183658,3796814383.5726347,5447248904.5435095,2755351972.304761
2018-05-26,127435061535.96555,58033414970.12175,2514394133.4342055,23973384585.096687,137747076.79202124,158210661.44598976,5207912610.878786,3402061200.9158163,5344243327.436561,2649895042.8695135
2018-05-27,125008468874.28679,57866488201.56909,2506571114.360842,23997935465.393265,119105104.96979707,195701507.91623762,5092596631.127384,2957869402.927417,5257913291.290728,2637701756.555907
2018-05-28,124985768473.80345,56426783298.552086,2506310135.19925,23774828352.03912,118962336.47400291,156891298.41976887,5014921390.070732,2894940856.7395782,5086533627.6779585,2663122203.9384346
2018-05-29,121322210033.3444,51022311776.744835,2517623503.770787,21628671885.44021,87193154.31518938,156891298.41976887,4532565751.368966,2780393790.21098,4650421510.662845,2403160407.8387437
2018-05-30,127138205821.77669,56032720818.86429,2505054449.4419956,23571941891.339714,103754712.65869252,134534093.88400882,5268861129.542903,2802672084.3868403,5258957798.2076435,2533848132.967862
2018-05-31,125953862789.73985,55406697681.99651,2501825159.5949,23724171610.712906,99103615.3011978,134247939.2854779,5496973632.287698,3147053843.644912,5129518933.317147,2486103204.487315
2018-06-01,127322669333.3591,57052511798.36029,2509107720.0010204,24031294246.672367,85338829.21618006,134924627.24925283,5816888952.216082,2993431697.838348,5493890176.715731,2499523024.9512873
2018-06-02,127797556817.80017,57274516594.26361,2512200129.6418176,24439196858.02318,121438753.71660663,135807389.72251883,5756055059.088694,2756645540.8705006,5360653888.853979,2527859924.7426143
2018-06-03,129185013358.09856,58214660996.41215,2506853306.3740506,25158604850.609135,118759154.8277774,133299509.78658499,5875301771.788253,2794834713.8243394,5495215640.803272,2598068229.872613
2018-06-04,130436135448.66774,60839012156.67801,2510616253.4687796,26649722128.90733,121133286.76719753,130706420.18493263,5870921805.939359,2493656100.218958,5595013715.668399,2705318068.658072
2018-06-05,127444424300.66489,58582699275.82673,2514568764.5752807,25973727814.68074,116947704.57942767,129044212.61967075,5541067652.353646,2096206453.7364895,5391047710.296323,2571437518.6390114
2018-06-06,129259980382.17676,60003382388.410774,2505516087.7039967,26520913291.762997,112654349.57438488,138174939.77099466,5686822945.012366,2281061933.698634,5430559336.887659,2679703905.1869316
2018-06-07,129898428226.34839,59769818240.26592,2502560003.084482,26424865552.083763,118721263.47138277,133182793.27912563,5580744991.497369,2061682046.3814492,5518980955.631315,2638898041.2591643
2018-06-08,130052073722.89095,59473431631.17932,2505309347.953915,26507414005.071888,107150010.94799854,132624236.37683839,5424602929.721927,2002068863.905729,5407051546.369029,2623653663.610596
2018-06-09,129167113170.94856,59023188216.61767,2510964779.5856833,26383765628.330357,94070098.59695262,132918844.29512198,5298084001.583041,2004032045.2309713,5306909869.376495,2537161800.9950714
2018-06-10,126683533782.87282,58097979895.17439,2515854691.6073446,25676858304.16974,107329192.55976476,126498777.36314735,5188124542.274455,1842530857.7771137,5164965324.830814,2471497621.230607
2018-06-11,115631864817.82808,52297773130.593605,2513911991.7378383,22985218043.939972,115398247.16683203,111967101.93641609,4589235759.840144,2110163404.1934638,4570874011.359412,2244399186.0515676
2018-06-12,117568067796.62566,52922017100.80877,2511231063.547798,23738456126.51589,113066182.9422364,102618282.19994429,4693124923.404409,2094263115.8612683,4693302863.750239,2224455209.102276
2018-06-13,112482862604.77522,49526210494.67609,2512560152.06342,22128960077.26586,107485223.20908946,103283067.83631228,4308079122.7975445,2114222657.4246166,4283441187.3804235,2030823730.0711806
2018-06-14,108260201574.01901,47513487722.27301,2510612841.565553,21002078572.05289,105132421.8250733,99535604.45750009,4163909308.490041,1973105952.8766003,4101076146.3610096,1957387716.902147
2018-06-15,113582443265.84215,51705041671.85295,2511105268.065577,21991392984.94754,110996725.68154047,98074233.97143537,4452004368.039293,2025433205.0503814,4491375386.69646,2142727912.1838598
2018-06-16,109527730085.0741,48591417578.37274,2606755302.0367866,20965995759.13145,107801478.99659243,98404287.31827508,4204186352.25583,2083974561.8366725,4293139546.923309,1975975305.4574351
2018-06-17,110772203147.8282,49365820389.2502,2611483997.5627456,20950976728.55166,118878878.68168245,93030450.87230894,4209403030.2977796,2217827184.6259255,4268728554.499521,2038629697.842298
2018-06-18,109759607021.02477,49208886719.57955,2607522086.96877,20627684729.08759,122238331.59277275,90325879.10877982,4153906909.5237308,2165237250.361357,4244645612.6657624,1985193348.6934845
2018-06-19,114196505243.23883,51325180407.15406,2607466091.6036615,21036922041.07151,121477645.40078653,89186110.90222608,5086654525.278563,4284718953.7043824,4331711279.011146,2044228492.4918027
2018-06-20,114742187734.30663,53296770078.92655,2609299021.795047,21505965301.980175,124163454.94575258,87251625.46939397,5184750085.592651,3808848278.960339,4353850583.467599,2029149584.4637902
2018-06-21,114852494305.80463,53083203703.900185,2603656512.487704,21098428371.70887,115671366.64099684,91638581.69793394,5029916911.976811,3934864217.65297,4280770289.9775295,1972139490.3092206
2018-06-22,114463912846.04523,52182383816.74685,2607650404.724129,20943671214.269997,117794737.82329232,89013805.89479212,4925377663.485355,3606292560.414046,4239442414.421537,1987133669.3447716
2018-06-23,104172397755.09848,46506729655.2268,2617735157.7296124,19167226665.26373,116997169.793763,87467794.18584652,4370833793.374682,3960366190.906277,3766591431.0239954,1794520360.6807625
2018-06-24,105568325740.5693,47422371814.92663,2620800943.760991,19317877390.076183,116446343.764479,82017822.67911153,4317888876.977662,3770070595.0341105,3794997270.8695197,1868417076.845999
2018-06-25,105415073017.07509,45701228403.58992,2613814133.732479,18746204662.43965,107373602.62220953,84854328.64303592,4111059349.262947,3728828896.1204996,3631524898.8237367,1960012826.6339207
2018-06-26,106832748619.81493,46032293630.19799,2708229882.968458,18900301813.472134,104629198.18132688,82325766.60632657,4205079139.738666,4205874671.5854826,3704939736.0245275,2048669503.1446214
2018-06-27,103900589095.60583,43200150825.554535,2711224215.0362363,17881900378.883587,104629072.11208977,80731174.72401936,3921818752.1440988,4195909504.2150717,3440143393.803095,1948885430.556938
2018-06-28,104717160923.03616,43938995892.49492,2710815882.3321047,18441070917.823708,109983903.67952684,81694929.4296427,3951459227.5430093,4251465498.9323735,3554682944.382803,2077189487.6254632
2018-06-29,100670773791.78275,42240235077.69152,2705747935.707918,17636129240.12475,90510593.136206,81413339.80184789,3718412520.8548293,4841288250.690567,3331071697.620117,1873180231.017332
2018-06-30,105857391286.9164,43417851340.14835,2710522078.222563,17790918835.094063,96626244.2271101,80625407.38271299,3892880584.7507772,4421209366.283285,3483076547.4388394,2048181463.259557
2018-07-01,109023438456.36497,45125931776.53015,2709184202.4315243,18257097121.485836,100361073.08665311,81633161.93806614,4288143511.2185006,4211026792.751812,3605436869.867663,2118202612.2654202
2018-07-02,108116702994.83368,44959418542.5589,2703960038.875213,18039990550.074345,108143704.99926196,81424323.58368737,4402546876.602955,3795055172.738754,3698120888.574273,2080585350.8962147
2018-07-03,112969688594.56374,47442809332.14308,2707143218.975718,19079077714.03124,102263473.32540001,84213997.87196022,4778626942.254823,3659646314.1554666,3988286662.5044694,2264459251.4126596
2018-07-04,111301577387.40128,46185301814.019936,2708578917.972982,18984199642.19857,102599664.11189498,81958691.05672503,4662395905.4953165,3345930074.9885716,3844978292.573238,2239327021.826179
2018-07-05,112427869579.76012,46548745985.99023,2719758742.7928057,19196452595.055458,109398780.83412512,77981188.52858897,4692024005.971024,3267591871.3502626,3908332268.235368,2243973830.5654783
2018-07-06,112011029362.86702,46925838686.869354,2716035714.524314,18705580086.916138,104349414.79795986,76130136.76110035,4587327957.908843,3594381859.9583316,3773543690.025469,2242008892.8139806
2018-07-07,113147533991.98392,47006819801.91246,2630551517.232334,18763448866.00384,100630989.38907091,73704581.83097517,4525124870.366038,3550332621.3520665,3871731822.861507,2170666789.0900908
2018-07-08,115842716194.10664,48417457589.09996,2639086852.8988833,19008985861.337124,98861299.72953752,69993650.7873292,4605838463.322896,3650238012.0904694,3884556894.0636444,2176410228.7846293
2018-07-09,114841688927.81284,48656609005.5521,2617656193.699314,18727347051.3046,93684534.75782022,68104967.27222319,4521505439.04668,3804266244.0201573,3936120075.723996,2234174785.1692944
2018-07-10,113955190214.94202,47248080178.500404,2621958055.9404225,18554557016.495796,95604758.79489854,70133512.12250862,4345015501.25221,3790153625.7350087,3865943709.249944,2193743566.7707
2018-07-11,108055463516.65717,43440645610.1465,2630093888.51045,17467620489.872124,96201418.29928115,69294207.26110046,4003215315.912768,3667524624.1772633,3582725125.1401143,1965317493.8794904
2018-07-12,109263693476.82497,44582775234.01637,2843510050.80116,17630248821.25581,89483911.14654794,68250010.95118624,4084300999.3319077,3628818616.8417006,3556097338.0093307,2022532129.3722277
2018-07-13,106829387990.04874,43058583252.44312,2735628176.0751853,17111725714.936731,82488167.14046891,67470126.22869986,3946518508.2508974,3703609746.4137344,3456470593.429725,1948865213.493283
2018-07-14,107145717585.4774,43417089532.37335,2875371132.168638,17194873676.221233,82144490.25896214,68794327.58864786,4268038326.4091306,3614941150.090654,3837316290.639443,1981512745.7531097
2018-07-15,107117271573.7231,43478040808.58002,3072821184.2304983,17213165668.88039,86559361.41416237,63657473.124412686,4257146957.8588233,3748901258.8338666,3882185959.1508355,1992718468.4278631
2018-07-16,108903950780.21829,44980010137.45454,3072501089.902076,17497697361.772587,86992250.29298699,58151484.31892982,4421974586.6867075,3988965459.3844404,4107660673.5059824,2006754912.2190053
2018-07-17,115637208433.3911,48172237051.237144,3202433010.239602,18908203228.281193,85097119.41553113,57695993.83239255,4962309005.760744,4064413025.4978065,4462462723.512611,2185972452.9639893
2018-07-18,125285895738.59448,50093375646.64564,3085635269.8597736,19795449309.988556,80166567.40845197,53767950.882547356,5318562116.83789,3822599952.0515046,4734569098.65895,2332104934.449641
2018-07-19,125840376647.27176,47968300051.31038,2894104981.804781,19010677844.689945,76352252.52403358,46121341.829376064,5577112658.37009,3934463236.1451817,5612086651.469779,2256064339.299119
2018-07-20,127709804699.66203,46849108851.47914,3055979237.9036107,18696647564.949375,78379682.65133592,48214666.50957359,5632388208.2126875,4030114768.9579134,5709144474.394746,2269024370.352108
2018-07-21,125820597539.21863,45085461873.32423,2904119616.727375,17532527389.780315,69484097.07158922,46361589.2452061,5049271290.773079,4114354954.070793,5064032379.345457,2111077680.4396935
2018-07-22,126644347498.85966,46191354520.09791,3242165234.7705994,17855237719.449326,65484559.74846173,41871564.60987181,5075530346.665262,4045289666.257441,5458601033.623461,2141420741.0775967
2018-07-23,126948286633.17482,45944085755.28768,3340987521.787814,17643039086.930885,65971825.09030392,39919685.94099923,5278765373.51275,4350727543.060595,5324905974.262943,2091376213.4571347
2018-07-24,132270404905.45909,45185546979.493904,3449495153.369037,17497845305.89862,70310236.99352686,38968740.91949901,5116157841.492552,4343560124.996935,5347037021.587625,2169598605.9883494
2018-07-25,144602365043.07205,48149869331.10582,2498721071.6981635,18009641582.82143,73223097.96611069,47743796.848463476,5377914223.510212,4961307642.406858,5637192208.909817,2383842752.3054457
2018-07-26,139850429188.6199,47304793330.43528,2497893235.291119,18032700557.611797,67681588.11219725,53010223.138457954,5355368115.626089,4767391064.9070015,6229612838.0229435,2314960617.9248867
2018-07-27,136166569453.30632,46520159725.86072,2503957996.7450323,17644535837.221714,64789424.24486666,52079658.79882356,5124740103.87938,4550206528.436206,5789737879.971082,2220048129.4400687
2018-07-28,139897416706.44568,47245239452.64461,2504641536.6855307,17780701399.526608,64037059.28113097,51541538.969725534,5137707971.5831375,4408303670.943454,5929900086.835487,2281651801.513055
2018-07-29,140716208459.56802,47046915978.43651,2504617063.509695,17870724654.53012,64230247.786586635,49116603.40919464,5087340349.048101,3765597554.614512,5881172042.341632,2269121055.2611704
2018-07-30,140827378169.39276,47108994325.494484,2499614097.6274047,17804136134.522682,88646989.63268837,48727661.08141104,5082041213.514109,3412628582.4499083,5776275167.957023,2198928046.310564
2018-07-31,140640772123.99832,46276223652.12072,2500004008.542567,17555210085.086514,94477844.75803708,47331476.01278409,4787010510.186205,3513993514.4128137,5558400662.1187935,2145534384.1585264
2018-08-01,132963528816.20732,43685748084.88833,2453551346.6156883,17119407949.638153,99153483.96280438,46808553.52236796,4451112815.662083,3386392910.987539,5216634035.127613,1989175940.8909535
2018-08-02,130813483341.75774,42171077988.81626,2397246906.11482,17585844506.33071,92911864.56042299,49575378.7102506,4384646883.748479,3122553330.869511,5212570875.154942,2088157407.7867827
2018-08-03,129596337579.7665,41537743616.40968,2412056293.726,16950866237.624617,104439762.47148168,50519169.4746748,4098027065.024848,3020637110.8783255,4877667976.087325,1993390177.171455
2018-08-04,127395242323.66476,42196294616.106125,2434874462.112014,17328052829.884464,91842384.4291332,49876637.4506411,4048256571.6217947,2827395699.2906504,4824629591.903823,1954337667.54801
2018-08-05,120489906899.28981,41145986285.06191,2427717170.371292,16900890852.054571,86929582.54336853,49047989.40270944,3949238974.4571247,2762123911.0471134,4513191762.964495,1852014656.4921708
2018-08-06,120977961419.31384,41385054072.208534,2317029505.9483604,17074760789.731249,92395446.39953326,47690466.998818874,4075342898.511921,3360216107.3917956,4585357249.669209,1907763513.3512137
2018-08-07,119089729729.2738,40953537749.75725,2629576496.6034784,16243982586.429096,88345125.41853492,48971930.311597414,4052674327.101942,3552417979.1175704,4374108854.457723,1847659979.467315
2018-08-08,115416628667.98373,38223074883.08225,2391622986.2410865,14941283818.864973,93688715.99840245,49614797.35606771,3894103015.092145,3651668306.55792,4321840763.275795,1751871949.0511768
2018-08-09,107652609456.40524,35791291191.22547,2677247668.678564,13037218058.381136,103751002.08687328,50605652.72602899,3561426307.0146255,3618611690.5758147,3720951228.7734494,1533382357.735097
2018-08-10,112337822894.36668,36814735141.44988,2433038152.171622,13605828138.392862,101161954.40612783,49472500.451065734,3833261002.315823,4207796400.048865,4149616298.3262672,1629871292.6701279
2018-08-11,106079149843.79391,33664024161.54582,2396026686.684288,12606008339.247646,97122156.74764429,49539384.43645657,3598744351.4190693,4113040049.6581416,4217809991.0408764,1486629036.6210144
2018-08-12,106756980148.52301,32133841450.27239,2407658622.294623,11816017012.485464,95016544.57983688,46113160.82835289,3457632515.5484295,4024642460.529015,4089100166.2657166,1512441376.4356282
2018-08-13,108716328040.72339,32205233601.695885,2375326435.9214625,11676582309.78712,96699115.09128669,41433698.41807952,3495380643.9154916,4632809115.471254,4190894219.1292825,1517924139.4130836
2018-08-14,108135868387.49329,28868747042.36861,2411321574.6405063,10991696997.63905,109103139.9036232,40043862.384645395,3233907851.4019337,3946615836.216188,4205498067.3903165,1431841826.7493918
2018-08-15,106911788926.75307,28143782821.250084,2447323371.727482,10785539565.841753,99643753.24807033,40686381.26090331,2942845393.7772417,4561814156.233879,4068118250.053606,1368638416.3570912
2018-08-16,107788817699.53123,28457713331.487896,2434993162.27591,11060106468.746155,104405683.73789695,45247686.61722243,2935686756.6636543,4887941649.743038,4083518698.72774,1459757788.457291
2018-08-17,108578823549.00035,29013771356.624912,2405947943.302754,11503979081.781641,103371313.28825709,48452462.25509728,2960108997.307976,4929607619.567562,4048595105.55784,1483098221.800917
2018-08-18,113018605465.47177,31900584937.308926,2433497751.643381,14392224772.330652,103929950.4113385,49856259.797790065,3419659529.4465756,4948723703.463895,4455497065.436703,1614600014.2955413
2018-08-19,109889851531.17278,29731648689.35023,2439015130.283011,12848349081.28397,87261948.4587302,52389086.74678742,3100562761.0952353,5007421179.676972,4199486482.679268,1600252098.57689
2018-08-20,111490970656.3322,30373462667.100254,2438871838.531738,13533274221.317991,85368717.62930092,59684758.76933876,3187266160.2708416,4509349122.2778225,4203343295.8564825,1606739286.6346118
2018-08-21,107511643840.85838,27502092651.06376,2725078677.2575154,12539770479.476439,86876340.85848026,63349065.05741807,2919270216.9139543,4772825464.801782,3981379762.0084815,1534738405.1854565
2018-08-22,111399689881.15749,28451639052.689304,2728553308.795219,13187602526.119719,87979239.4231415,65950999.47039647,2952926214.598613,4552216260.726946,4115856788.668061,1546893795.7228096
2018-08-23,109149076720.34018,27322879481.120026,2716639197.0934076,12622787195.61311,90930509.95528531,57727096.48398116,2797856425.970636,4435737241.656202,3899553778.7092786,1467701658.6815052
2018-08-24,112327439428.77159,27993194187.78576,2731483650.83002,12938768345.759274,91819218.14741093,53504405.48998867,2872996316.9687214,4776624358.453818,4099056327.5242195,1469669549.834863
2018-08-25,115177527171.81319,28606495007.326126,2727971118.950374,12938386209.036669,98158810.32584806,57761781.55933563,2933435848.177201,4459775094.314252,4098158291.751078,1530864979.6958039
2018-08-26,116073397012.0424,28227624888.171623,2722535740.346884,12964917156.24975,97007192.41882148,53845535.90154323,2944391514.6778374,4645139397.748668,4104806680.5891695,1511293975.9510112
2018-08-27,115406552890.99017,27764964383.52451,2723771032.1156235,12757017922.365421,86302542.38359374,48361795.69791163,2892182364.4038644,4376339185.087632,3991346052.6519847,1554853104.9323516
2018-08-28,118546009735.9248,29048911774.353527,2732665666.390831,13393344196.130842,91469353.58874713,43280153.84918,3132235466.0341716,4691253616.5686865,4236019844.6657295,1717610081.6036055
2018-08-29,121992306938.18849,30108250592.80309,2715010128.8133636,13977910759.286558,85608059.73744749,39747558.0560566,3288447631.7808075,3147719253.4954915,4405668831.345889,1762594371.255949
2018-08-30,121479639297.29665,29316888089.791355,2728039077.1536984,13658735245.760155,84695936.97844146,41165301.320245236,3284313693.998932,3213828553.9803147,4205610360.8873706,1693197678.2101598
